,NAME_x,B03002_001E,B03002_002E,B03002_003E,B03002_004E,B03002_005E,B03002_006E,B03002_007E,B03002_008E,B03002_009E,B03002_010E,B03002_011E,B03002_012E,B03002_013E,B03002_014E,tract,block group,S0601_C01_047E,S1501_C01_006E,S1501_C01_014E,S1501_C01_015E,S2801_C01_001E,S2801_C01_002E,S2801_C01_012E,pct_white,pct_black,pct_native,pct_asian,pct_hisp,pct_other,median_income,pct_college,pct_hs_grad,pct_device_access,pct_internet_access,GEOID,GEOID_tract
514,"Block Group 3, Census Tract 4506.02, Alameda County, California",2585,2432,1796,71,10,533,2,0,20,0,20,153,92,0,450602,3,70669,7105,6957,4807,3538,3538,3446,0.6947775628626692,0.02746615087040619,0.0038684719535783366,0.20618955512572534,0.05918762088974855,0.016247582205029015,70669,0.6765657987332864,0.9791695988740323,1.0,0.9739966082532504,60014506023,6001450602
515,"Block Group 1, Census Tract 4506.02, Alameda County, California",959,749,311,44,0,282,72,0,40,0,40,210,66,0,450602,1,70669,7105,6957,4807,3538,3538,3446,0.32429614181439,0.045881126173096975,0.0,0.2940563086548488,0.21897810218978103,0.15849843587069865,70669,0.6765657987332864,0.9791695988740323,1.0,0.9739966082532504,60014506021,6001450602
516,"Block Group 4, Census Tract 4506.02, Alameda County, California",834,800,548,2,0,208,0,0,42,0,42,34,34,0,450602,4,70669,7105,6957,4807,3538,3538,3446,0.657074340527578,0.002398081534772182,0.0,0.24940047961630696,0.0407673860911271,0.10071942446043165,70669,0.6765657987332864,0.9791695988740323,1.0,0.9739966082532504,60014506024,6001450602
517,"Block Group 5, Census Tract 4506.02, Alameda County, California",3939,3583,1802,111,0,1594,0,0,76,0,76,356,307,17,450602,5,70669,7105,6957,4807,3538,3538,3446,0.4574765168824575,0.02817974105102818,0.0,0.40467123635440466,0.09037826859609038,0.03858847423203859,70669,0.6765657987332864,0.9791695988740323,1.0,0.9739966082532504,60014506025,6001450602
518,"Block Group 1, Census Tract 4430.01, Alameda County, California",2891,1867,659,142,10,881,122,0,53,15,38,1024,130,0,443001,1,49368,2055,1888,647,836,829,778,0.2279488066413006,0.04911795226565202,0.0034590107229332413,0.30473884469041856,0.3542026980283639,0.0788654444828779,49368,0.3148418491484185,0.918734793187348,0.9916267942583732,0.930622009569378,60014430011,6001443001
519,"Block Group 1, Census Tract 4502, Alameda County, California",1317,994,516,28,0,426,24,0,0,0,0,323,230,30,450200,1,74840,3862,3671,2473,2155,2098,2046,0.3917995444191344,0.02126044039483675,0.0,0.3234624145785877,0.24525436598329536,0.018223234624145785,74840,0.640341791817711,0.9505437597099948,0.9735498839907193,0.9494199535962877,60014502001,6001450200
520,"Block Group 3, Census Tract 4502, Alameda County, California",1778,1724,854,116,0,640,0,0,114,0,114,54,37,0,450200,3,74840,3862,3671,2473,2155,2098,2046,0.48031496062992124,0.06524184476940383,0.0,0.35995500562429694,0.030371203599550055,0.12823397075365578,74840,0.640341791817711,0.9505437597099948,0.9735498839907193,0.9494199535962877,60014502003,6001450200
521,"Block Group 2, Census Tract 4502, Alameda County, California",2149,1982,827,20,0,948,0,0,187,14,173,167,167,0,450200,2,74840,3862,3671,2473,2155,2098,2046,0.3848301535597953,0.009306654257794323,0.0,0.44113541181945093,0.0777105630525826,0.17403443462075385,74840,0.640341791817711,0.9505437597099948,0.9735498839907193,0.9494199535962877,60014502002,6001450200
522,"Block Group 3, Census Tract 4333, Alameda County, California",1748,1351,456,0,0,861,18,0,16,0,16,397,63,0,433300,3,37320,5881,4669,1364,2218,2118,2036,0.2608695652173913,0.0,0.0,0.4925629290617849,0.22711670480549198,0.028604118993135013,37320,0.23193334466927393,0.7939125998979766,0.9549143372407575,0.9179440937781785,60014333003,6001433300
523,"Block Group 4, Census Tract 4333, Alameda County, California",1796,1328,493,18,0,762,0,0,55,0,55,468,272,40,433300,4,37320,5881,4669,1364,2218,2118,2036,0.2744988864142539,0.01002227171492205,0.0,0.4242761692650334,0.26057906458797325,0.061247216035634745,37320,0.23193334466927393,0.7939125998979766,0.9549143372407575,0.9179440937781785,60014333004,6001433300
524,"Block Group 2, Census Tract 4333, Alameda County, California",748,669,224,3,0,352,17,0,73,0,73,79,0,0,433300,2,37320,5881,4669,1364,2218,2118,2036,0.2994652406417112,0.004010695187165776,0.0,0.47058823529411764,0.10561497326203209,0.2179144385026738,37320,0.23193334466927393,0.7939125998979766,0.9549143372407575,0.9179440937781785,60014333002,6001433300
525,"Block Group 5, Census Tract 4333, Alameda County, California",1713,1191,396,0,0,795,0,0,0,0,0,522,218,0,433300,5,37320,5881,4669,1364,2218,2118,2036,0.23117338003502627,0.0,0.0,0.46409807355516636,0.30472854640980734,0.0,37320,0.23193334466927393,0.7939125998979766,0.9549143372407575,0.9179440937781785,60014333005,6001433300
526,"Block Group 1, Census Tract 4333, Alameda County, California",1756,1402,500,0,0,722,122,0,58,0,58,354,125,0,433300,1,37320,5881,4669,1364,2218,2118,2036,0.2847380410022779,0.0,0.0,0.41116173120728927,0.20159453302961275,0.13553530751708429,37320,0.23193334466927393,0.7939125998979766,0.9549143372407575,0.9179440937781785,60014333001,6001433300
527,"Block Group 1, Census Tract 4353, Alameda County, California",1325,1035,387,163,0,286,124,0,75,0,75,290,175,24,435300,1,37811,3463,3084,1129,1640,1553,1457,0.2920754716981132,0.1230188679245283,0.0,0.2158490566037736,0.2188679245283019,0.20679245283018868,37811,0.3260179035518337,0.8905573202425643,0.9469512195121951,0.8884146341463415,60014353001,6001435300
528,"Block Group 2, Census Tract 4353, Alameda County, California",2324,1511,531,564,4,212,137,0,63,0,63,813,423,0,435300,2,37811,3463,3084,1129,1640,1553,1457,0.2284853700516351,0.24268502581755594,0.0017211703958691911,0.09122203098106713,0.34982788296041306,0.11316695352839931,37811,0.3260179035518337,0.8905573202425643,0.9469512195121951,0.8884146341463415,60014353002,6001435300
529,"Block Group 3, Census Tract 4353, Alameda County, California",1090,908,268,369,3,249,0,19,0,0,0,182,15,0,435300,3,37811,3463,3084,1129,1640,1553,1457,0.24587155963302754,0.3385321100917431,0.0027522935779816515,0.22844036697247708,0.1669724770642202,0.01743119266055046,37811,0.3260179035518337,0.8905573202425643,0.9469512195121951,0.8884146341463415,60014353003,6001435300
530,"Block Group 1, Census Tract 4363, Alameda County, California",2562,850,158,440,0,234,6,0,12,0,12,1712,676,0,436300,1,37986,6344,4853,2132,2978,2855,2708,0.06167056986729118,0.1717408274785324,0.0,0.09133489461358314,0.6682279469164715,0.0117096018735363,37986,0.3360655737704918,0.7649747793190416,0.9586971121558092,0.9093351242444594,60014363001,6001436300
531,"Block Group 2, Census Tract 4363, Alameda County, California",2556,1593,518,199,23,797,4,0,52,0,52,963,664,0,436300,2,37986,6344,4853,2132,2978,2855,2708,0.202660406885759,0.07785602503912363,0.008998435054773083,0.3118153364632238,0.3767605633802817,0.04225352112676056,37986,0.3360655737704918,0.7649747793190416,0.9586971121558092,0.9093351242444594,60014363002,6001436300
532,"Block Group 4, Census Tract 4363, Alameda County, California",2545,1773,381,211,0,1067,10,0,104,31,73,772,402,0,436300,4,37986,6344,4853,2132,2978,2855,2708,0.14970530451866404,0.08290766208251474,0.0,0.41925343811394894,0.30333988212180746,0.0856581532416503,37986,0.3360655737704918,0.7649747793190416,0.9586971121558092,0.9093351242444594,60014363004,6001436300
533,"Block Group 3, Census Tract 4363, Alameda County, California",1781,679,183,67,0,415,14,0,0,0,0,1102,574,0,436300,3,37986,6344,4853,2132,2978,2855,2708,0.10275126333520494,0.037619314991577765,0.0,0.23301516002245928,0.6187535092644582,0.007860752386299831,37986,0.3360655737704918,0.7649747793190416,0.9586971121558092,0.9093351242444594,60014363003,6001436300
534,"Block Group 3, Census Tract 4373, Alameda County, California",723,605,169,23,0,380,0,0,33,0,33,118,1,0,437300,3,30882,2246,1780,564,959,918,831,0.23374827109266944,0.0318118948824343,0.0,0.5255878284923928,0.1632088520055325,0.0912863070539419,30882,0.25111308993766696,0.792520035618878,0.9572471324296142,0.8665276329509907,60014373003,6001437300
535,"Block Group 1, Census Tract 4373, Alameda County, California",925,535,100,108,1,167,24,0,135,0,135,390,171,0,437300,1,30882,2246,1780,564,959,918,831,0.10810810810810811,0.11675675675675676,0.001081081081081081,0.18054054054054053,0.42162162162162165,0.3178378378378378,30882,0.25111308993766696,0.792520035618878,0.9572471324296142,0.8665276329509907,60014373001,6001437300
536,"Block Group 2, Census Tract 4373, Alameda County, California",1629,888,184,272,0,382,37,0,13,13,0,741,273,0,437300,2,30882,2246,1780,564,959,918,831,0.11295273173726213,0.16697360343769183,0.0,0.234499693063229,0.4548802946593002,0.03867403314917127,30882,0.25111308993766696,0.792520035618878,0.9572471324296142,0.8665276329509907,60014373002,6001437300
537,"Block Group 3, Census Tract 4235, Alameda County, California",1047,856,556,173,0,112,7,0,8,0,8,191,113,0,423500,3,29809,2466,2354,1661,1486,1389,1301,0.5310410697230181,0.16523400191021967,0.0,0.1069723018147087,0.18242597898758356,0.021967526265520534,29809,0.6735604217356043,0.9545823195458232,0.9347240915208613,0.8755047106325706,60014235003,6001423500
538,"Block Group 1, Census Tract 4235, Alameda County, California",1379,1214,693,182,0,269,4,14,52,0,52,165,59,0,423500,1,29809,2466,2354,1661,1486,1389,1301,0.5025380710659898,0.1319796954314721,0.0,0.19506889050036258,0.11965192168237854,0.08846990572878898,29809,0.6735604217356043,0.9545823195458232,0.9347240915208613,0.8755047106325706,60014235001,6001423500
539,"Block Group 2, Census Tract 4235, Alameda County, California",1000,869,379,337,0,78,0,0,75,0,75,131,33,23,423500,2,29809,2466,2354,1661,1486,1389,1301,0.379,0.337,0.0,0.078,0.131,0.15,29809,0.6735604217356043,0.9545823195458232,0.9347240915208613,0.8755047106325706,60014235002,6001423500
540,"Block Group 2, Census Tract 4240.02, Alameda County, California",1085,786,312,287,0,90,0,5,92,0,92,299,16,19,424002,2,36884,1804,1650,834,934,811,738,0.28755760368663597,0.2645161290322581,0.0,0.08294930875576037,0.27557603686635945,0.17419354838709677,36884,0.4623059866962306,0.9146341463414634,0.8683083511777302,0.7901498929336188,60014240022,6001424002
541,"Block Group 1, Census Tract 4240.02, Alameda County, California",1498,1211,395,581,14,177,0,0,44,0,44,287,75,0,424002,1,36884,1804,1650,834,934,811,738,0.2636849132176235,0.3878504672897196,0.009345794392523364,0.11815754339118825,0.19158878504672897,0.05874499332443257,36884,0.4623059866962306,0.9146341463414634,0.8683083511777302,0.7901498929336188,60014240021,6001424002
542,"Block Group 1, Census Tract 4309, Alameda County, California",2043,1745,1055,146,26,379,6,9,124,18,106,298,219,0,430900,1,32201,3588,3044,1151,1864,1690,1513,0.5163974547234459,0.0714635340186001,0.012726382770435633,0.18551150269211944,0.14586392559960842,0.12873225648556044,32201,0.32079152731326643,0.8483835005574136,0.9066523605150214,0.8116952789699571,60014309001,6001430900
543,"Block Group 2, Census Tract 4309, Alameda County, California",3266,2449,1181,368,19,631,0,0,250,41,209,817,674,0,430900,2,32201,3588,3044,1151,1864,1690,1513,0.3616044090630741,0.11267605633802817,0.005817513778322106,0.19320269442743418,0.25015309246785056,0.15309246785058175,32201,0.32079152731326643,0.8483835005574136,0.9066523605150214,0.8116952789699571,60014309002,6001430900
544,"Block Group 1, Census Tract 4310, Alameda County, California",1262,899,498,98,12,222,0,0,69,7,62,363,302,27,431000,1,42873,1868,1723,762,1087,1040,998,0.39461172741679873,0.07765451664025357,0.009508716323296355,0.17591125198098256,0.2876386687797147,0.10935023771790808,42873,0.4079229122055675,0.9223768736616702,0.9567617295308187,0.9181232750689973,60014310001,6001431000
545,"Block Group 2, Census Tract 4310, Alameda County, California",1515,1338,516,60,8,632,0,0,122,0,122,177,140,0,431000,2,42873,1868,1723,762,1087,1040,998,0.3405940594059406,0.039603960396039604,0.005280528052805281,0.4171617161716172,0.11683168316831684,0.16105610561056105,42873,0.4079229122055675,0.9223768736616702,0.9567617295308187,0.9181232750689973,60014310002,6001431000
546,"Block Group 1, Census Tract 4328, Alameda County, California",854,692,371,13,0,248,0,20,40,0,40,162,23,49,432800,1,54063,3021,2723,1389,1442,1338,1294,0.4344262295081967,0.01522248243559719,0.0,0.2903981264637002,0.18969555035128804,0.117096018735363,54063,0.45978152929493543,0.9013571665011586,0.9278779472954231,0.897364771151179,60014328001,6001432800
547,"Block Group 2, Census Tract 4328, Alameda County, California",1597,1396,525,52,6,759,7,13,34,0,34,201,117,32,432800,2,54063,3021,2723,1389,1442,1338,1294,0.3287413901064496,0.03256105197244834,0.003757044458359424,0.47526612398246715,0.1258609893550407,0.055103318722604884,54063,0.45978152929493543,0.9013571665011586,0.9278779472954231,0.897364771151179,60014328002,6001432800
548,"Block Group 3, Census Tract 4328, Alameda County, California",1528,1041,272,347,0,328,0,0,94,0,94,487,227,16,432800,3,54063,3021,2723,1389,1442,1338,1294,0.17801047120418848,0.22709424083769633,0.0,0.21465968586387435,0.318717277486911,0.12303664921465969,54063,0.45978152929493543,0.9013571665011586,0.9278779472954231,0.897364771151179,60014328003,6001432800
549,"Block Group 1, Census Tract 4007, Alameda County, California",1128,902,365,263,0,173,0,0,101,0,101,226,129,11,400700,1,38235,4126,3865,2349,1951,1883,1783,0.32358156028368795,0.23315602836879432,0.0,0.15336879432624115,0.20035460992907803,0.17907801418439717,38235,0.5693165293262239,0.9367426078526417,0.96514607893388,0.9138903126601743,60014007001,6001400700
550,"Block Group 3, Census Tract 4007, Alameda County, California",1328,723,341,217,0,67,0,0,98,0,98,605,0,0,400700,3,38235,4126,3865,2349,1951,1883,1783,0.2567771084337349,0.16340361445783133,0.0,0.050451807228915665,0.4555722891566265,0.14759036144578314,38235,0.5693165293262239,0.9367426078526417,0.96514607893388,0.9138903126601743,60014007003,6001400700
551,"Block Group 4, Census Tract 4007, Alameda County, California",1115,1078,599,363,0,51,0,0,65,0,65,37,27,0,400700,4,38235,4126,3865,2349,1951,1883,1783,0.537219730941704,0.3255605381165919,0.0,0.045739910313901344,0.033183856502242155,0.11659192825112108,38235,0.5693165293262239,0.9367426078526417,0.96514607893388,0.9138903126601743,60014007004,6001400700
552,"Block Group 2, Census Tract 4007, Alameda County, California",1557,1431,658,605,0,38,0,0,130,0,130,126,64,0,400700,2,38235,4126,3865,2349,1951,1883,1783,0.4226075786769428,0.38856775850995506,0.0,0.024405908798972382,0.08092485549132948,0.16698779704560052,38235,0.5693165293262239,0.9367426078526417,0.96514607893388,0.9138903126601743,60014007002,6001400700
553,"Block Group 1, Census Tract 4027, Alameda County, California",797,641,154,282,12,175,0,0,18,0,18,156,12,6,402700,1,40354,1381,1236,664,693,653,570,0.1932245922208281,0.35382685069008785,0.015056461731493099,0.21957340025094102,0.19573400250941028,0.0451693851944793,40354,0.48081100651701664,0.8950036205648081,0.9422799422799423,0.8225108225108225,60014027001,6001402700
554,"Block Group 2, Census Tract 4027, Alameda County, California",1093,860,285,517,0,30,0,13,15,0,15,233,89,6,402700,2,40354,1381,1236,664,693,653,570,0.2607502287282708,0.4730100640439158,0.0,0.027447392497712716,0.2131747483989021,0.039341262580054895,40354,0.48081100651701664,0.8950036205648081,0.9422799422799423,0.8225108225108225,60014027002,6001402700
555,"Block Group 2, Census Tract 4034, Alameda County, California",1086,971,265,240,0,338,27,0,101,0,101,115,59,20,403400,2,52581,3805,3519,2595,2838,2602,2419,0.2440147329650092,0.22099447513812154,0.0,0.31123388581952116,0.10589318600368323,0.21086556169429096,52581,0.6819973718791065,0.9248357424441525,0.9168428470754052,0.8523608174770966,60014034002,6001403400
556,"Block Group 3, Census Tract 4034, Alameda County, California",1082,997,408,144,0,392,8,0,45,13,32,85,0,0,403400,3,52581,3805,3519,2595,2838,2602,2419,0.37707948243992606,0.133086876155268,0.0,0.36229205175600737,0.07855822550831792,0.09057301293900184,52581,0.6819973718791065,0.9248357424441525,0.9168428470754052,0.8523608174770966,60014034003,6001403400
557,"Block Group 4, Census Tract 4034, Alameda County, California",1264,1183,400,393,11,284,0,41,54,0,54,81,0,13,403400,4,52581,3805,3519,2595,2838,2602,2419,0.31645569620253167,0.31091772151898733,0.00870253164556962,0.22468354430379747,0.06408227848101265,0.11787974683544304,52581,0.6819973718791065,0.9248357424441525,0.9168428470754052,0.8523608174770966,60014034004,6001403400
558,"Block Group 1, Census Tract 4034, Alameda County, California",908,834,643,54,8,114,0,0,15,0,15,74,46,0,403400,1,52581,3805,3519,2595,2838,2602,2419,0.7081497797356828,0.05947136563876652,0.00881057268722467,0.12555066079295155,0.08149779735682819,0.03303964757709251,52581,0.6819973718791065,0.9248357424441525,0.9168428470754052,0.8523608174770966,60014034001,6001403400
559,"Block Group 2, Census Tract 4046, Alameda County, California",757,664,511,48,0,62,0,15,28,0,28,93,67,0,404600,2,76220,3654,3593,2705,1783,1762,1735,0.6750330250990753,0.06340819022457067,0.0,0.08190224570673713,0.12285336856010567,0.09379128137384413,76220,0.7402846195949644,0.9833059660645868,0.9882220975883342,0.9730790802019069,60014046002,6001404600
560,"Block Group 3, Census Tract 4046, Alameda County, California",1341,1320,949,0,8,174,106,11,72,12,60,21,21,0,404600,3,76220,3654,3593,2705,1783,1762,1735,0.7076808351976137,0.0,0.005965697240865026,0.1297539149888143,0.015659955257270694,0.19463087248322147,76220,0.7402846195949644,0.9833059660645868,0.9882220975883342,0.9730790802019069,60014046003,6001404600
